UMAP_1,UMAP_2,class,image_pixels
4.9267783,17.15745,4,"[0.0, 0.0, 0.0, 9.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 14.0, 2.0, 11.0, 3.0, 0.0, 0.0, 4.0, 16.0, 9.0, 4.0, 16.0, 10.0, 0.0, 0.0, 9.0, 16.0, 11.0, 13.0, 16.0, 2.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 2.0, 0.0, 0.0]"
-6.4606504,10.378712,1,"[0.0, 0.0, 0.0, 0.0, 12.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0, 16.0, 11.0, 0.0, 0.0, 0.0, 2.0, 12.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 6.0, 11.0, 5.0, 15.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 8.0, 0.0, 0.0]"
-2.6213117,15.130669,7,"[0.0, 0.0, 0.0, 9.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 4.0, 7.0, 7.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 3.0, 0.0, 0.0, 4.0, 9.0, 8.0, 10.0, 13.0, 1.0, 0.0, 0.0, 4.0, 16.0, 15.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 7.0, 0.0, 0.0, 0.0]"
-3.694364,15.489349,7,"[0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 5.0, 0.0, 0.0, 1.0, 14.0, 10.0, 8.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 3.0, 0.0, 0.0, 3.0, 8.0, 11.0, 15.0, 16.0, 11.0, 0.0, 0.0, 8.0, 16.0, 16.0, 15.0, 11.0, 3.0, 0.0, 0.0, 0.0, 2.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 10.0, 0.0, 0.0, 0.0, 0.0]"
1.1899529,8.17478,3,"[0.0, 0.0, 9.0, 16.0, 13.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.0, 5.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 12.0, 0.0, 0.0, 0.0, 4.0, 8.0, 11.0, 15.0, 12.0, 0.0, 0.0, 0.0, 11.0, 14.0, 12.0, 8.0, 0.0, 0.0]"
-4.4450073,1.0450615,5,"[0.0, 1.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 16.0, 14.0, 2.0, 0.0, 0.0, 6.0, 16.0, 11.0, 8.0, 8.0, 3.0, 0.0, 0.0, 5.0, 16.0, 11.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 14.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 14.0, 14.0, 4.0, 0.0, 0.0, 0.0]"
-6.5415688,10.148988,1,"[0.0, 0.0, 0.0, 1.0, 11.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 4.0, 14.0, 16.0, 9.0, 0.0, 0.0, 0.0, 10.0, 16.0, 11.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 6.0, 0.0, 0.0]"
17.616444,7.6209154,0,"[0.0, 0.0, 2.0, 15.0, 13.0, 3.0, 0.0, 0.0, 0.0, 0.0, 10.0, 15.0, 11.0, 15.0, 0.0, 0.0, 0.0, 3.0, 16.0, 6.0, 0.0, 10.0, 0.0, 0.0, 0.0, 4.0, 16.0, 8.0, 0.0, 3.0, 8.0, 0.0, 0.0, 8.0, 14.0, 3.0, 0.0, 4.0, 8.0, 0.0, 0.0, 3.0, 15.0, 1.0, 0.0, 3.0, 7.0, 0.0, 0.0, 0.0, 14.0, 11.0, 6.0, 14.0, 5.0, 0.0, 0.0, 0.0, 4.0, 12.0, 15.0, 6.0, 0.0, 0.0]"
18.063768,7.2170844,0,"[0.0, 0.0, 1.0, 15.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 14.0, 8.0, 0.0, 0.0, 0.0, 8.0, 12.0, 9.0, 2.0, 13.0, 2.0, 0.0, 0.0, 7.0, 9.0, 1.0, 0.0, 6.0, 6.0, 0.0, 0.0, 5.0, 9.0, 0.0, 0.0, 3.0, 9.0, 0.0, 0.0, 0.0, 15.0, 2.0, 0.0, 8.0, 12.0, 0.0, 0.0, 0.0, 9.0, 15.0, 13.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 13.0, 14.0, 8.0, 0.0, 0.0]"
7.082509,4.720362,2,"[0.0, 0.0, 0.0, 5.0, 14.0, 12.0, 2.0, 0.0, 0.0, 0.0, 7.0, 15.0, 8.0, 14.0, 4.0, 0.0, 0.0, 0.0, 6.0, 2.0, 3.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 9.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 16.0, 11.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 12.0, 13.0, 3.0, 0.0]"
6.9984565,4.7613735,2,"[0.0, 0.0, 0.0, 3.0, 15.0, 10.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0, 10.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 12.0, 1.0, 15.0, 6.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 15.0, 6.0, 0.0, 0.0, 0.0, 4.0, 15.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 15.0, 9.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 14.0, 7.0, 0.0]"
-2.5116556,15.057399,7,"[0.0, 0.0, 3.0, 12.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 10.0, 11.0, 7.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 14.0, 10.0, 0.0, 0.0, 5.0, 11.0, 8.0, 9.0, 16.0, 3.0, 0.0, 0.0, 9.0, 16.0, 16.0, 16.0, 16.0, 9.0, 0.0, 0.0, 1.0, 4.0, 9.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 5.0, 0.0, 0.0, 0.0]"
-3.5486605,8.724283,8,"[0.0, 0.0, 4.0, 8.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 8.0, 11.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 0.0, 13.0, 2.0, 0.0, 0.0, 0.0, 0.0, 13.0, 4.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 14.0, 5.0, 0.0, 0.0, 0.0, 0.0, 16.0, 5.0, 14.0, 4.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 12.0, 1.0, 0.0, 0.0]"
7.0169187,4.7421966,2,"[0.0, 0.0, 0.0, 1.0, 14.0, 14.0, 3.0, 0.0, 0.0, 0.0, 0.0, 10.0, 11.0, 13.0, 8.0, 0.0, 0.0, 0.0, 0.0, 7.0, 0.0, 13.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 15.0, 1.0, 0.0, 0.0, 4.0, 8.0, 12.0, 15.0, 4.0, 0.0, 0.0, 0.0, 6.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 12.0, 12.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 16.0, 5.0, 0.0]"
17.480251,6.5747113,0,"[0.0, 0.0, 2.0, 14.0, 15.0, 5.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 15.0, 1.0, 0.0, 0.0, 3.0, 16.0, 10.0, 10.0, 16.0, 4.0, 0.0, 0.0, 5.0, 16.0, 0.0, 0.0, 14.0, 6.0, 0.0, 0.0, 5.0, 16.0, 6.0, 0.0, 12.0, 7.0, 0.0, 0.0, 1.0, 15.0, 13.0, 4.0, 13.0, 6.0, 0.0, 0.0, 0.0, 11.0, 16.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 13.0, 4.0, 0.0, 0.0]"
-6.6654544,10.416696,1,"[0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 15.0, 2.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 12.0, 0.0, 0.0, 0.0, 4.0, 16.0, 16.0, 16.0, 13.0, 0.0, 0.0, 0.0, 4.0, 7.0, 4.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 12.0, 0.0, 0.0]"
7.031651,4.735978,2,"[0.0, 0.0, 0.0, 1.0, 9.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 7.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 7.0, 0.0, 0.0, 0.0, 0.0, 5.0, 12.0, 12.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 13.0, 16.0, 11.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 13.0, 3.0, 0.0]"
7.77374,-7.260138,6,"[0.0, 0.0, 0.0, 10.0, 13.0, 1.0, 0.0, 0.0, 0.0, 1.0, 11.0, 12.0, 7.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 15.0, 8.0, 4.0, 0.0, 0.0, 0.0, 4.0, 16.0, 16.0, 13.0, 16.0, 6.0, 0.0, 0.0, 0.0, 7.0, 16.0, 7.0, 13.0, 14.0, 0.0, 0.0, 0.0, 0.0, 7.0, 15.0, 15.0, 5.0, 0.0]"
0.9995985,8.539452,3,"[0.0, 1.0, 10.0, 15.0, 11.0, 1.0, 0.0, 0.0, 0.0, 3.0, 8.0, 8.0, 11.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 15.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 3.0, 4.0, 10.0, 16.0, 1.0, 0.0, 0.0, 0.0, 13.0, 16.0, 15.0, 10.0, 0.0, 0.0]"
1.2416354,8.426461,3,"[0.0, 0.0, 10.0, 15.0, 14.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 6.0, 13.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 4.0, 0.0, 0.0, 1.0, 9.0, 5.0, 6.0, 16.0, 7.0, 0.0, 0.0, 0.0, 14.0, 12.0, 15.0, 11.0, 2.0, 0.0]"
-2.6317294,15.645218,7,"[0.0, 0.0, 6.0, 13.0, 16.0, 6.0, 0.0, 0.0, 0.0, 3.0, 16.0, 14.0, 15.0, 16.0, 1.0, 0.0, 0.0, 0.0, 5.0, 0.0, 8.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 3.0, 0.0, 0.0, 3.0, 15.0, 16.0, 16.0, 16.0, 9.0, 0.0, 0.0, 5.0, 13.0, 14.0, 16.0, 11.0, 3.0, 0.0, 0.0, 0.0, 0.0, 12.0, 15.0, 1.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 7.0, 0.0, 0.0, 0.0]"
1.3471917,8.618929,3,"[0.0, 0.0, 14.0, 16.0, 14.0, 6.0, 0.0, 0.0, 0.0, 0.0, 7.0, 10.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 7.0, 0.0, 0.0, 0.0, 5.0, 9.0, 14.0, 16.0, 7.0, 0.0, 0.0, 0.0, 13.0, 16.0, 16.0, 10.0, 1.0, 0.0]"
1.1904633,8.583084,3,"[0.0, 3.0, 16.0, 16.0, 14.0, 7.0, 1.0, 0.0, 0.0, 1.0, 9.0, 9.0, 15.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 12.0, 1.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 15.0, 0.0, 0.0, 0.0, 1.0, 10.0, 10.0, 16.0, 16.0, 3.0, 0.0, 0.0, 2.0, 13.0, 16.0, 12.0, 5.0, 0.0, 0.0]"
4.5141973,17.133293,4,"[0.0, 0.0, 0.0, 6.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 15.0, 1.0, 0.0, 0.0, 0.0, 1.0, 11.0, 16.0, 5.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 10.0, 0.0, 10.0, 6.0, 0.0, 0.0, 12.0, 16.0, 8.0, 9.0, 16.0, 12.0, 0.0, 0.0, 2.0, 15.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 3.0, 0.0, 0.0]"
7.4338903,-6.946454,6,"[0.0, 0.0, 0.0, 9.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 15.0, 12.0, 7.0, 0.0, 0.0, 0.0, 2.0, 16.0, 12.0, 4.0, 11.0, 10.0, 0.0, 0.0, 0.0, 8.0, 14.0, 5.0, 9.0, 14.0, 0.0, 0.0, 0.0, 0.0, 6.0, 12.0, 14.0, 9.0, 0.0]"
7.870905,-7.147927,6,"[0.0, 0.0, 0.0, 10.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 14.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 12.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, 12.0, 16.0, 16.0, 16.0, 10.0, 1.0, 0.0, 0.0, 7.0, 16.0, 12.0, 12.0, 16.0, 4.0, 0.0, 0.0, 0.0, 9.0, 15.0, 12.0, 5.0, 0.0]"
6.834956,-7.7918305,6,"[0.0, 0.0, 5.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 15.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 2.0, 7.0, 4.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 16.0, 16.0, 9.0, 0.0, 0.0, 0.0, 15.0, 15.0, 4.0, 10.0, 16.0, 0.0, 0.0, 0.0, 4.0, 14.0, 16.0, 12.0, 7.0, 0.0]"
5.3939285,16.904097,4,"[0.0, 0.0, 0.0, 9.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 3.0, 14.0, 10.0, 0.0, 2.0, 0.0, 0.0, 0.0, 10.0, 16.0, 5.0, 7.0, 15.0, 1.0, 0.0, 0.0, 2.0, 11.0, 15.0, 16.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 5.0, 0.0, 0.0]"
-4.206031,15.073094,9,"[0.0, 0.0, 6.0, 12.0, 13.0, 6.0, 0.0, 0.0, 0.0, 6.0, 16.0, 9.0, 12.0, 16.0, 2.0, 0.0, 0.0, 7.0, 16.0, 9.0, 15.0, 13.0, 0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 11.0, 0.0, 0.0, 0.0, 0.0]"
-6.57646,10.07626,1,"[0.0, 0.0, 0.0, 0.0, 14.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 7.0, 16.0, 8.0, 16.0, 2.0, 0.0, 0.0, 0.0, 1.0, 5.0, 6.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 11.0, 0.0, 0.0]"
-3.881258,1.5047431,5,"[0.0, 1.0, 13.0, 15.0, 12.0, 12.0, 5.0, 0.0, 0.0, 4.0, 16.0, 8.0, 8.0, 6.0, 0.0, 0.0, 0.0, 7.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 15.0, 13.0, 15.0, 7.0, 0.0, 0.0, 0.0, 1.0, 6.0, 5.0, 8.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 11.0, 0.0, 0.0, 0.0, 0.0, 2.0, 13.0, 14.0, 1.0, 0.0, 0.0, 0.0, 3.0, 14.0, 10.0, 1.0, 0.0, 0.0, 0.0]"
17.609917,6.662431,0,"[0.0, 0.0, 1.0, 13.0, 10.0, 0.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 16.0, 7.0, 0.0, 0.0, 0.0, 8.0, 16.0, 13.0, 10.0, 15.0, 0.0, 0.0, 0.0, 8.0, 16.0, 2.0, 2.0, 15.0, 3.0, 0.0, 0.0, 5.0, 15.0, 2.0, 0.0, 12.0, 7.0, 0.0, 0.0, 1.0, 15.0, 6.0, 2.0, 16.0, 3.0, 0.0, 0.0, 0.0, 11.0, 15.0, 13.0, 16.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 14.0, 8.0, 0.0, 0.0]"
-1.5473803,3.5761971,9,"[0.0, 1.0, 12.0, 13.0, 4.0, 0.0, 0.0, 0.0, 0.0, 4.0, 16.0, 16.0, 16.0, 3.0, 0.0, 0.0, 0.0, 4.0, 16.0, 16.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 6.0, 16.0, 14.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 7.0, 0.0, 0.0, 1.0, 2.0, 3.0, 7.0, 14.0, 10.0, 0.0, 0.0, 2.0, 12.0, 16.0, 14.0, 12.0, 3.0, 0.0]"
-3.7268455,1.00052,5,"[0.0, 0.0, 13.0, 13.0, 8.0, 2.0, 0.0, 0.0, 0.0, 5.0, 16.0, 16.0, 16.0, 12.0, 0.0, 0.0, 0.0, 1.0, 15.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 13.0, 7.0, 1.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 9.0, 16.0, 3.0, 0.0, 0.0, 0.0, 1.0, 5.0, 14.0, 15.0, 1.0, 0.0, 0.0, 0.0, 10.0, 16.0, 16.0, 6.0, 0.0, 0.0]"
6.9904623,4.753141,2,"[0.0, 0.0, 0.0, 0.0, 9.0, 13.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 16.0, 1.0, 0.0, 0.0, 0.0, 0.0, 5.0, 9.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 14.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 7.0, 0.0, 0.0, 0.0, 7.0, 16.0, 16.0, 11.0, 0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 14.0, 16.0, 7.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 15.0, 9.0, 0.0]"
-3.99567,8.3346195,8,"[0.0, 3.0, 5.0, 14.0, 13.0, 6.0, 0.0, 0.0, 0.0, 9.0, 16.0, 12.0, 10.0, 12.0, 0.0, 0.0, 0.0, 6.0, 16.0, 3.0, 12.0, 11.0, 0.0, 0.0, 0.0, 1.0, 13.0, 10.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 1.0, 15.0, 16.0, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 16.0, 12.0, 16.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 16.0, 5.0, 0.0, 0.0]"
6.9926443,4.745573,2,"[0.0, 0.0, 0.0, 0.0, 11.0, 15.0, 4.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 8.0, 14.0, 16.0, 12.0, 0.0, 0.0, 0.0, 0.0, 5.0, 10.0, 16.0, 6.0, 0.0, 0.0, 1.0, 7.0, 11.0, 16.0, 13.0, 0.0, 0.0, 0.0, 9.0, 16.0, 16.0, 14.0, 1.0, 0.0, 0.0, 0.0, 3.0, 8.0, 14.0, 16.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 16.0, 12.0, 0.0]"
18.243206,7.3895783,0,"[0.0, 0.0, 10.0, 12.0, 10.0, 0.0, 0.0, 0.0, 0.0, 3.0, 16.0, 16.0, 16.0, 4.0, 0.0, 0.0, 0.0, 7.0, 15.0, 3.0, 8.0, 13.0, 0.0, 0.0, 0.0, 8.0, 12.0, 0.0, 0.0, 14.0, 1.0, 0.0, 0.0, 8.0, 12.0, 0.0, 0.0, 7.0, 8.0, 0.0, 0.0, 5.0, 13.0, 0.0, 0.0, 4.0, 8.0, 0.0, 0.0, 0.0, 14.0, 8.0, 0.0, 10.0, 8.0, 0.0, 0.0, 0.0, 7.0, 12.0, 13.0, 12.0, 4.0, 0.0]"
18.13819,7.2515116,0,"[0.0, 0.0, 4.0, 14.0, 11.0, 0.0, 0.0, 0.0, 0.0, 3.0, 15.0, 15.0, 16.0, 9.0, 0.0, 0.0, 0.0, 8.0, 13.0, 0.0, 3.0, 15.0, 1.0, 0.0, 0.0, 8.0, 12.0, 0.0, 0.0, 8.0, 6.0, 0.0, 0.0, 8.0, 12.0, 0.0, 0.0, 8.0, 8.0, 0.0, 0.0, 5.0, 13.0, 1.0, 0.0, 8.0, 8.0, 0.0, 0.0, 2.0, 15.0, 14.0, 12.0, 15.0, 6.0, 0.0, 0.0, 0.0, 5.0, 16.0, 15.0, 8.0, 0.0, 0.0]"
-6.6314054,10.314822,1,"[0.0, 0.0, 0.0, 1.0, 14.0, 13.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 16.0, 16.0, 3.0, 0.0, 0.0, 5.0, 11.0, 15.0, 16.0, 16.0, 0.0, 0.0, 0.0, 4.0, 15.0, 16.0, 16.0, 15.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 7.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 16.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 16.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 13.0, 15.0, 2.0, 0.0]"
-3.4183536,15.496991,7,"[0.0, 0.0, 3.0, 14.0, 16.0, 14.0, 0.0, 0.0, 0.0, 0.0, 13.0, 13.0, 13.0, 16.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 9.0, 15.0, 0.0, 0.0, 0.0, 0.0, 9.0, 12.0, 15.0, 16.0, 10.0, 0.0, 0.0, 4.0, 16.0, 16.0, 16.0, 11.0, 3.0, 0.0, 0.0, 0.0, 4.0, 9.0, 14.0, 2.0, 0.0, 0.0, 0.0, 0.0, 2.0, 15.0, 9.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 13.0, 1.0, 0.0, 0.0, 0.0]"
